Item,Price,Image
"IRIS USA 34'' Exercise 8-Panel Pet Playpen with Door, White",$94.80 ,https://m.media-amazon.com/images/I/71E9L+sJ5+L._AC_UL640_QL65_.jpg
"PetSafe Wireless Pet Fence Pet Containment System, Covers up to 1/2 Acre, for Dogs over 8 lb, Waterproof Receiver with Tone / Static Correction - From The Parent Company of INVISIBLE FENCE Brand",$229.85 ,https://m.media-amazon.com/images/I/81cDa-yy+yL._AC_UL640_QL65_.jpg
"Fire TV Stick 4K streaming device with latest Alexa Voice Remote (includes TV controls), Dolby Vision",$28.97 ,https://m.media-amazon.com/images/I/411y5UdVmvL._AC_UL640_QL65_.jpg
"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",$32.38 ,https://m.media-amazon.com/images/I/51cGlUCK5WL._AC_UL640_QL65_.jpg
"Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",$25.56 ,https://m.media-amazon.com/images/I/6182S7MYC2L._AC_UL640_QL65_.jpg
"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Black",$63.92 ,https://m.media-amazon.com/images/I/71rQHf5SUPL._AC_UL640_QL65_.jpg
"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio, Works with Alexa – 1 camera",$16.99 ,https://m.media-amazon.com/images/I/41GZI7HASrL._AC_UL640_QL65_.jpg
Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Twilight Blue,$42.99 ,https://m.media-amazon.com/images/I/51k+icoF1vL._AC_UL640_QL65_.jpg
"Ring Indoor Cam, Compact Plug-In HD security camera with two-way talk, Works with Alexa - White",$34.08 ,https://m.media-amazon.com/images/I/41Ggoy6fE2L._AC_UL640_QL65_.jpg
"Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Charcoal",$41.76 ,https://m.media-amazon.com/images/I/51iobpaEM5S._AC_UL640_QL65_.jpg
Kindle - With a Built-in Front Light - Black - Ad-Supported,$42.61 ,https://m.media-amazon.com/images/I/61Ww4abGclL._AC_UL640_QL65_.jpg
"Blink Outdoor - wireless, weather-resistant HD security camera, two-year battery life, motion detection, set up in minutes – 2 camera kit",$110.79 ,https://m.media-amazon.com/images/I/41lLBXd-5YL._AC_UL640_QL65_.jpg
"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - White",$63.92 ,https://m.media-amazon.com/images/I/41Hc4IGGzdL._AC_UL640_QL65_.jpg
"Amazon Smart Plug, for home automation, Works with Alexa- A Certified for Humans Device",$22.99 ,https://m.media-amazon.com/images/I/41couS+UODL._AC_UL640_QL65_.jpg
"Echo Show 8 (1st Gen, 2019 release) -- HD smart display with Alexa – Unlimited Cloud Photo Storage – Digital Photo Display - Charcoal",$52.79 ,https://m.media-amazon.com/images/I/51tDwmmaSKL._AC_UL640_QL65_.jpg
"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Twilight Blue",$32.19 ,https://m.media-amazon.com/images/I/71sONE4A2RL._AC_UL640_QL65_.jpg
"Echo Show 8 (2nd Gen, 2021 release) | HD smart display with Alexa and 13 MP camera | Charcoal",$81.48 ,https://m.media-amazon.com/images/I/51yQll2L7xL._AC_UL640_QL65_.jpg
"Ring Video Doorbell Wired – Convenient, essential features in a compact design, pair with Ring Chime to hear audio alerts in your home (existing doorbell wiring required) - 2021 release",$34.09 ,https://m.media-amazon.com/images/I/71bgyic1TQL._AC_UL640_QL65_.jpg
"Ring Video Doorbell Pro – Upgraded, with added security features and a sleek design (existing doorbell wiring required)",$85.22 ,https://m.media-amazon.com/images/I/710CmPyum8L._AC_UL640_QL65_.jpg
Ring Video Doorbell Pro 2 – Best-in-class with cutting-edge features (existing doorbell wiring required) – 2021 release,$157.67 ,https://m.media-amazon.com/images/I/71O69-VehFL._AC_UL640_QL65_.jpg
Blink Add-On Sync Module 2,$32.19 ,https://m.media-amazon.com/images/I/41m2PbpDd4L._AC_UL640_QL65_.jpg
Ring Solar Panel White - Compatible with Ring Spotlight Cam Battery and Stick Up Cam Battery,$29.82 ,https://m.media-amazon.com/images/I/61drXb4PZ4L._AC_UL640_QL65_.jpg
Echo Show 10 (3rd Gen) | HD smart display with motion and Alexa | Charcoal,$199.99 ,https://m.media-amazon.com/images/I/51EVETDOOeL._AC_UL640_QL65_.jpg
"Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",$59.99 ,https://m.media-amazon.com/images/I/61y4J2vTwFL._AC_UL640_QL65_.jpg
"Ring Video Doorbell 4 – improved 4-second color video previews plus easy installation, and enhanced wifi – 2021 release",$149.99 ,https://m.media-amazon.com/images/I/71hq4HgdiZL._AC_UL640_QL65_.jpg
"Introducing Amazon Smart Thermostat – ENERGY STAR certified, DIY install, Works with Alexa – C-wire required",$52.26 ,https://m.media-amazon.com/images/I/31t8hfoDhoL._AC_UL640_QL65_.jpg
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Lavender",$90.19 ,https://m.media-amazon.com/images/I/61W+vYdPNiS._AC_UL640_QL65_.jpg
"NuPro Anti-Glare Screen Protector with Antimicrobial Technology for Amazon Fire HD 10 and Fire HD 10 Plus tablet (11th generation, 2021 release), 2-pack",$14.78 ,https://m.media-amazon.com/images/I/61Kgy7YsXqS._AC_UL640_QL65_.jpg
"Fire HD 10 Plus tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Slate",$126.89 ,https://m.media-amazon.com/images/I/61NQmtKmcAS._AC_UL640_QL65_.jpg
Amazon Ethernet Adapter for Amazon Fire TV Devices,$13.79 ,https://m.media-amazon.com/images/I/51lS5gvNgyL._AC_UL640_QL65_.jpg
Kindle Paperwhite Fabric Cover (11th Generation-2021),$17.94 ,https://m.media-amazon.com/images/I/619mrZUQXWL._AC_UL640_QL65_.jpg
"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",$127.83 ,https://m.media-amazon.com/images/I/717fyhTONJL._AC_UL640_QL65_.jpg
"Fire HD 8 Plus tablet, HD display, 32 GB, latest model (2020 release), our best 8"" tablet for portable entertainment, Slate",$47.04 ,https://m.media-amazon.com/images/I/716EfjwGTGL._AC_UL640_QL65_.jpg
Echo Auto- Hands-free Alexa in your car with your phone,$16.19 ,https://m.media-amazon.com/images/I/31X1pWv1CXL._AC_UL640_QL65_.jpg
"Ring Stick Up Cam Plug-In HD security camera with two-way talk, Works with Alexa - White",$63.92 ,https://m.media-amazon.com/images/I/417Sto8xIZL._AC_UL640_QL65_.jpg
"Kindle Oasis – With adjustable warm light – Wi-Fi + Free Cellular Connectivity, 32 GB, Graphite",$295.67 ,https://m.media-amazon.com/images/I/61moEqqnwzL._AC_UL640_QL65_.jpg
"Amazon Fire HD 10 Tablet Cover (Only compatible with 11th generation tablet, 2021 release) – Charcoal Black",$12.49 ,https://m.media-amazon.com/images/I/81gxZOUPXDS._AC_UL640_QL65_.jpg
"All New, Made for Amazon, Wireless Charging Dock for Kindle Paperwhite Signature Edition. Only compatible with Kindle Paperwhite Signature Edition.",$20.92 ,https://m.media-amazon.com/images/I/81qK5NaQwOL._AC_UL640_QL65_.jpg
"Amazon Fire HD 8 Cover, compatible with 10th generation tablet, 2020 release, Charcoal Black",$17.28 ,https://m.media-amazon.com/images/I/51D4gPy6PlS._AC_UL640_QL65_.jpg
"Made for Amazon Bluetooth Keyboard with detachable case in Black, for Fire HD 10 (11th Generation) 2021 release",$24.63 ,https://m.media-amazon.com/images/I/719qC4TL1TS._AC_UL640_QL65_.jpg
Hardwired Transformer for Ring Wired Video Doorbells,$22.99 ,https://m.media-amazon.com/images/I/71pyjjqH6sL._AC_UL640_QL65_.jpg
"Echo Glow - Multicolor smart lamp for kids, a Certified for Humans Device – Requires compatible Alexa device",$24.99 ,https://m.media-amazon.com/images/I/41duhvR5AXL._AC_UL640_QL65_.jpg
"Made For Amazon, 15W Type-C Wall Charger with USB-C Cable - Black",$11.58 ,https://m.media-amazon.com/images/I/61Z1JBwJSrL._AC_UL640_QL65_.jpg
Kindle Paperwhite Leather Cover (11th Generation-2021),$17.24 ,https://m.media-amazon.com/images/I/51ApUsnAryL._AC_UL640_QL65_.jpg
"Ring Spotlight Cam Wired: Plugged-in HD security camera with built-in spotlights, two-way talk and a siren alarm, Black, Works with Alexa",$110.79 ,https://m.media-amazon.com/images/I/518sQXFcerL._AC_UL640_QL65_.jpg
Kindle Oasis – Now with adjustable warm light – Ad-Supported,$184.79 ,https://m.media-amazon.com/images/I/61moEqqnwzL._AC_UL640_QL65_.jpg
"All New, Made for Amazon, Wireless Charging Dock for Fire HD 10 Plus (11th Generation) Only compatible with Fire HD 10 Plus (11th Generation)",$33.21 ,https://m.media-amazon.com/images/I/816Zcf6cVyS._AC_UL640_QL65_.jpg
"All New, Made for Amazon, Kids Portable Charger, for Fire Kids & Kids Pro Tablets",$20.13 ,https://m.media-amazon.com/images/I/41Jjn-AdKUL._AC_UL640_QL65_.jpg
"Kindle Oasis Water-Safe Fabric Cover, Charcoal Black",$19.34 ,https://m.media-amazon.com/images/I/A1QzgCiXlbL._AC_UL640_QL65_.jpg
Kindle Fabric Cover - Charcoal Black (10th Gen - 2019 release only—will not fit Kindle Paperwhite or Kindle Oasis).,$16.67 ,https://m.media-amazon.com/images/I/71xdxBrmejL._AC_UL640_QL65_.jpg
"Amazon Smart Soap Dispenser, automatic 12-oz dispenser with 20-second timer, Works with Alexa",$51.72 ,https://m.media-amazon.com/images/I/31reI0ITlkL._AC_UL640_QL65_.jpg
Echo Show 8 (1st Gen) Adjustable Stand - Black,$23.74 ,https://m.media-amazon.com/images/I/51j4HCPYUcL._AC_UL640_QL65_.jpg
Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,$17.04 ,https://m.media-amazon.com/images/I/61ikAJnULvL._AC_UL640_QL65_.jpg
Made for Amazon SanDisk 256GB microSD Memory Card for Fire Tablets and Fire -TV,$26.72 ,https://m.media-amazon.com/images/I/81YBeVJv1bL._AC_UL640_QL65_.jpg
Echo Dot (3rd Gen) - Smart speaker with Alexa - Plum,$31.35 ,https://m.media-amazon.com/images/I/61V25P7mlyL._AC_UL640_QL65_.jpg
"Made for Amazon, Wireless Charging Dock for Amazon Fire HD 8 Plus (only compatible with Amazon Fire HD 8 PLUS)",$36.79 ,https://m.media-amazon.com/images/I/513GQQOVRTL._AC_UL640_QL65_.jpg
Kindle Oasis Premium Leather Cover,$43.13 ,https://m.media-amazon.com/images/I/61xZuYb1oKL._AC_UL640_QL65_.jpg
"Fire 7 Tablet Case (Compatible with 9th Generation, 2019 Release), Charcoal Black",$4.80 ,https://m.media-amazon.com/images/I/51F6eBfNhIS._AC_UL640_QL65_.jpg
"Kindle Paperwhite Water-Safe Fabric Cover (10th Generation-2018), Charcoal Black",$23.22 ,https://m.media-amazon.com/images/I/71cN1J7EpHL._AC_UL640_QL65_.jpg
Kindle Paperwhite Cork Cover (11th Generation-2021),$31.45 ,https://m.media-amazon.com/images/I/51w8A+KsD0L._AC_UL640_QL65_.jpg
"Amazon Kid-Proof Case for Fire HD 8 tablet (Only compatible with 10th generation tablet, 2020 release) Blue",$15.31 ,https://m.media-amazon.com/images/I/61rHJ2dvOtL._AC_UL640_QL65_.jpg
"Kindle Oasis Leather Cover, Black",$14.99 ,https://m.media-amazon.com/images/I/81DMomC6eKL._AC_UL640_QL65_.jpg
Fire TV Blaster - Add Alexa voice controls for power and volume on your TV and soundbar (requires compatible Fire TV and Echo devices),$31.35 ,https://m.media-amazon.com/images/I/413eHEdVSiL._AC_UL640_QL65_.jpg
"Amazon Kid-Proof Case for Fire HD 10 tablet (Only compatible with 11th generation tablet, 2021 release) – Sky Blue",$20.63 ,https://m.media-amazon.com/images/I/91JdIXRDeZS._AC_UL640_QL65_.jpg
"All New, Made for Amazon Remote Cover Case, for Alexa Voice Remote (3rd Gen) - Red",$12.34 ,https://m.media-amazon.com/images/I/71ntkGIBrpL._AC_UL640_QL65_.jpg
Echo (2nd Generation) - Smart speaker with Alexa and Dolby processing - Charcoal Fabric,$34.99 ,https://m.media-amazon.com/images/I/71vhCaHhHTL._AC_UL640_QL65_.jpg
"Nupro Heavy Duty Shock-Proof Standing Cover with Screen Protector For Fire 7 Tablet, Black",$13.82 ,https://m.media-amazon.com/images/I/81ssy4To+LL._AC_UL640_QL65_.jpg
"Kindle Paperwhite E-reader (Previous generation – 2015 release) - Black, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",$38.35 ,https://m.media-amazon.com/images/I/616y1qzHetL._AC_UL640_QL65_.jpg
Echo Spot - Smart Alarm Clock with Alexa - Black,$39.99 ,https://m.media-amazon.com/images/I/61GcN5yX6XL._AC_UL640_QL65_.jpg
Disney Princesses Zipper Sleeve for all versions of Fire Kids and Kids Pro Tablets,$21.37 ,https://m.media-amazon.com/images/I/91erDemagaL._AC_UL640_QL65_.jpg
"Amazon Kid-Friendly Case for Fire 7 tablet (Only compatible with 9th generation tablet, 2019 release), Intergalactic",$16.62 ,https://m.media-amazon.com/images/I/71rAvj-gbPS._AC_UL640_QL65_.jpg
"NuPro Book Cover for Kindle Paperwhite, Lavender (11th Gen; 2021 release)",$19.44 ,https://m.media-amazon.com/images/I/61+oESGj5RL._AC_UL640_QL65_.jpg
"Amazon Kid-Friendly Case for Fire HD 10 tablet (Only compatible with 11th generation tablet, 2021 release), Doodle",$23.00 ,https://m.media-amazon.com/images/I/8188hQSkt1S._AC_UL640_QL65_.jpg
Kindle Printed Cover - Library (10th Gen - 2019 release only—will not fit Kindle Paperwhite or Kindle Oasis).,$16.34 ,https://m.media-amazon.com/images/I/81N7xN400EL._AC_UL640_QL65_.jpg
Echo Show (2nd Gen) | Premium 10.1” HD smart display with Alexa – stay connected with video calling - Charcoal,$149.99 ,https://m.media-amazon.com/images/I/61rNSKloy2L._AC_UL640_QL65_.jpg
"Kindle Paperwhite E-reader (Previous Generation - 2015 release) - White, 6"" High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi, Ad-Supported",$44.99 ,https://m.media-amazon.com/images/I/61CqsY7UQxL._AC_UL640_QL65_.jpg
"Amazon Kid-Friendly Case for Fire HD 8 tablet (Only compatible with 10th generation tablet, 2020 release), Doodle",$27.45 ,https://m.media-amazon.com/images/I/81RlKpmaHQS._AC_UL640_QL65_.jpg
"Amazon Exclusive Kids Backpack, Pink (Compatible with Kids Fire 7""-8"" Tablet and Kindle Kids Edition)",$9.30 ,https://m.media-amazon.com/images/I/81fetl7EZ6L._AC_UL640_QL65_.jpg
"Amazon Kindle Paperwhite Leather Case, Onyx Black - fits all Paperwhite generations prior to 2018 (Will not fit All-new Paperwhite 10th generation)",$27.80 ,https://m.media-amazon.com/images/I/71cK+WxND9L._AC_UL640_QL65_.jpg
"Kindle E-reader (Previous Generation - 8th) - Black, 6"" Display, Wi-Fi, Built-In Audible - Includes Special Offers",$36.64 ,https://m.media-amazon.com/images/I/61+tYhgtgwL._AC_UL640_QL65_.jpg
Echo Show 5 (1st Gen) Adjustable Stand - Black,$16.55 ,https://m.media-amazon.com/images/I/61zsp4i71VL._AC_UL640_QL65_.jpg
"Amazon Fire Case (Previous Generation - 5th), Black",$15.26 ,https://m.media-amazon.com/images/I/91qFVebzsdL._AC_UL640_QL65_.jpg
Echo Plus with built-in Hub 1st Generation – Black,$79.99 ,https://m.media-amazon.com/images/I/61A5ZRXURDL._AC_UL640_QL65_.jpg
Kindle Paperwhite Leather Cover (10th Generation-2018),$12.14 ,https://m.media-amazon.com/images/I/71HAZ02oecL._AC_UL640_QL65_.jpg
Echo Plus (2nd Gen) - Premium sound with built-in smart home hub - Charcoal,$94.99 ,https://m.media-amazon.com/images/I/71I6oj6ZFBL._AC_UL640_QL65_.jpg
"Amazon Kindle Leather Cover, Black (does not fit Kindle Paperwhite, Touch, or Keyboard)",$11.87 ,https://m.media-amazon.com/images/I/81nShLRIiJL._AC_UL640_QL65_.jpg
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi, Built-In Audible - Includes Special Offers (Previous Generation - 8th)",$139.99 ,https://m.media-amazon.com/images/I/71pfsljAeHL._AC_UL640_QL65_.jpg
"Fire Tablet with Alexa, 7"" Display, 16 GB, Black - with Special Offers (Previous Generation - 5th)",$36.58 ,https://m.media-amazon.com/images/I/61PD12N+HuL._AC_UL640_QL65_.jpg
Limited Edition Premium Leather Cover for Kindle Paperwhite - fits all Paperwhite generations prior to 2018 (Will not fit All-new Paperwhite 10th generation),$35.09 ,https://m.media-amazon.com/images/I/81pQCkv9hSL._AC_UL640_QL65_.jpg
"Kindle Oasis E-reader (Previous Generation - 9th) - Graphite, 7"" High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers (Closeout)",$127.83 ,https://m.media-amazon.com/images/I/61AVGpxBm6L._AC_UL640_QL65_.jpg
All-new Kindle - Now with a Built-in Front Light - Black - Includes Special Offers,$63.92 ,https://m.media-amazon.com/images/I/61Ww4abGclL._AC_UL640_QL65_.jpg
HDMI Extender Over CAT5/CAT6 by OREI with IR Upto 330 Feet - Loop Out - 1080P Full HD Signal Distribution - Over IP,$53.40 ,https://m.media-amazon.com/images/I/61n0BNtonFL._AC_UL640_QL65_.jpg
"Kindle Paperwhite Amazon exclusive Water-Safe Cover, The Ballad of Songbird and Snakes (Prequel)",$4.08 ,https://m.media-amazon.com/images/I/51Vd77SE8XL._AC_UL640_QL65_.jpg
Echo (2nd Generation) - Smart speaker with Alexa - Silver Finish,$41.80 ,https://m.media-amazon.com/images/I/610rUnyHL3L._AC_UL640_QL65_.jpg
Gemmy Twerking Christmas Bear Bluetooth Plush – Compatible with Alexa,$19.80 ,https://m.media-amazon.com/images/I/61gaLRunE4L._AC_UL640_QL65_.jpg
"Kindle Oasis Premium Leather Standing Cover, Merlot –9th generation (2017) release",$21.89 ,https://m.media-amazon.com/images/I/61NxAySxszL._AC_UL640_QL65_.jpg
"Kindle Oasis E-reader (Previous Generation - 9th) – Graphite, 7"" High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - with Special Offers (Closeout)",$167.27 ,https://m.media-amazon.com/images/I/71m6uTXiwSL._AC_UL640_QL65_.jpg
"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Pink Kid-Proof Case - (Previous Generation - 7th)",$81.80 ,https://m.media-amazon.com/images/I/61Clhp7MsML._AC_UL640_QL65_.jpg
"Amazon Exclusive Kids Backpack, Birds (Compatible with Kids Fire 7"", 8"", and 10"" Tablet and Kindle Kids Edition)",$11.67 ,https://m.media-amazon.com/images/I/91fGLv8XVRL._AC_UL640_QL65_.jpg
"Kindle Oasis E-reader (Previous Generation - 9th) – Champagne Gold, 7"" High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 32 GB, Wi-Fi - with Special Offers (Closeout)",$159.99 ,https://m.media-amazon.com/images/I/61BJcwmUkgL._AC_UL640_QL65_.jpg
Echo Spot Adjustable Stand - White,$23.36 ,https://m.media-amazon.com/images/I/51Tsj+38DYL._AC_UL640_QL65_.jpg
"Fire HD 8 Tablet (8"" HD Display, 32 GB) - Blue (Previous Generation - 8th)",$78.40 ,https://m.media-amazon.com/images/I/61UEHaTabRL._AC_UL640_QL65_.jpg
"Jonathan Adler Jacks Cover - Navy Blue (Fits Kindle Paperwhite, Kindle & Kindle Touch)",$9.68 ,https://m.media-amazon.com/images/I/91t6AI0JF-L._AC_UL640_QL65_.jpg
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Punch Red - with Special Offers (Previous Generation – 7th)",$47.04 ,https://m.media-amazon.com/images/I/61qQRMZ2CAL._AC_UL640_QL65_.jpg
"caseable Kindle and Kindle Paperwhite Case with ""The bridge"" Design [will only fit Kindle Paperwhite (5th and 6th Generation), Kindle (5th Generation) and Kindle (7th Generation)]",$27.59 ,https://m.media-amazon.com/images/I/51khGxd+QbL._AC_UL640_QL65_.jpg
"All New, Made For Amazon Clear Case, in Blue, with Screen Protector for Kindle Paperwhite (4th Generation, 2018 Release)",$11.96 ,https://m.media-amazon.com/images/I/51XnQE8WoSS._AC_UL640_QL65_.jpg
"Origami Case for Fire HDX 8.9 (4th Generation), Black",$20.77 ,https://m.media-amazon.com/images/I/814xBabfDWL._AC_UL640_QL65_.jpg
Amazon Echo - White (1st Generation),$31.35 ,https://m.media-amazon.com/images/I/61T6B8zafVL._AC_UL640_QL65_.jpg
"Fire Kids Edition Tablet, 7"" Display, 16 GB, Pink Kid-Proof Case (Previous Generation - 5th)",$100.75 ,https://m.media-amazon.com/images/I/61I94wROxPL._AC_UL640_QL65_.jpg
"Echo Dot Kids Edition, a smart speaker with Alexa for kids - green case",$64.67 ,https://m.media-amazon.com/images/I/618jT5hIuIL._AC_UL640_QL65_.jpg
Alexa Voice Remote for Amazon Fire TV and Fire TV Stick,$24.97 ,https://m.media-amazon.com/images/I/81h81fJ+C0L._AC_UL640_QL65_.jpg
"Canon EOS R6 Full-Frame Mirrorless Camera with 4K Video, Full-Frame CMOS Senor, DIGIC X Image Processor, Dual UHS-II SD Memory Card Slots, and Up to 12 fps with Mechnical Shutter, Body Only, Black","$2,299.08 ",https://m.media-amazon.com/images/I/81HwzslD2oL._AC_UL640_QL65_.jpg
"Canon EOS 4000D DSLR Camera with 18-55mm f/3.5-5.6 Zoom Lens, 64GB Memory,Case, Tripod and More (28pc Bundle)",$464.55 ,https://m.media-amazon.com/images/I/919yB90BcSL._AC_UL640_QL65_.jpg
"Panasonic LUMIX FZ300 Long Zoom Digital Camera Features 12.1 Megapixel, 1/2.3-Inch Sensor, 4K Video, WiFi, Splash & Dustproof Camera Body, LEICA DC 24X F2.8 Zoom Lens - DMC-FZ300K - (Black) USA",$409.88 ,https://m.media-amazon.com/images/I/81xVbbwlqlL._AC_UY436_QL65_.jpg
"Panasonic LUMIX FZ80 4K Digital Camera, 18.1 Megapixel Video Camera, 60X Zoom DC VARIO 20-1200mm Lens, F2.8-5.9 Aperture, Power O.I.S. Stabilization, Touch Enabled 3-Inch LCD, Wi-Fi, DC-FZ80K (Black)",$230.09 ,https://m.media-amazon.com/images/I/917LEZ+it3L._AC_UL640_QL65_.jpg
Canon EOS Rebel T7 DSLR Camera Bundle with Canon EF-S 18-55mm f/3.5-5.6 is II Lens + 2pc SanDisk 32GB Memory Cards + Accessory Kit,$562.64 ,https://m.media-amazon.com/images/I/71owuc65uYL._AC_UL640_QL65_.jpg
Sony RX100 VII Premium Compact Camera with 1.0-type stacked CMOS sensor (DSCRX100M7),$892.75 ,https://m.media-amazon.com/images/I/718DfOPtpqL._AC_UL640_QL65_.jpg
"Canon EOS Rebel T7 Digital SLR Camera with Canon EF-S 18-55mm Image Stabilization II Lens, Sandisk 32GB SDHC Memory Cards, Accessory Bundle",$522.72 ,https://m.media-amazon.com/images/I/81aJtjI0c6L._AC_UL640_QL65_.jpg
"Digital Camera 1080P FHD Mini Video Camera 36MP LCD Screen Rechargeable Students Compact Camera Pocket Camera with 16X Digital Zoom YouTube Vlogging Camera for Kids,Adult,Beginners(Black)",$50.63 ,https://m.media-amazon.com/images/I/71qicVkKAJL._AC_UL640_QL65_.jpg
"Panasonic LUMIX GX85 4K Digital Camera, 12-32mm and 45-150mm Lens Bundle, 16 Megapixel Mirrorless Camera Kit, 5 Axis In-Body Dual Image Stabilization, 3-Inch Tilt and Touch LCD, DMC-GX85WK (Black)",$439.52 ,https://m.media-amazon.com/images/I/81BCS8w0v9L._AC_UL640_QL65_.jpg
Canon EOS Rebel T7 DSLR Camera with 18-55mm is II Lens Bundle + Canon EF 75-300mm III Lens & 420-800mm Preset Telephoto Zoom Lens + 32GB Memory + Filters + Spider Tripod + Professional Bundle,$470.47 ,https://m.media-amazon.com/images/I/813SPW3uPxL._AC_UL640_QL65_.jpg
RICOH GR IIIx Digital Camera,$833.32 ,https://m.media-amazon.com/images/I/81sJc3nJtdL._AC_UL640_QL65_.jpg
Sony Cyber‑Shot RX10 IV with 0.03 Second Auto-Focus & 25x Optical Zoom (DSC-RX10M4),"$1,294.17 ",https://m.media-amazon.com/images/I/813ARt4eJAL._AC_UL640_QL65_.jpg
"Canon EOS 2000D (Rebel T7) DSLR Camera with 18-55mm f/3.5-5.6 Zoom Lens, 64GB Memory,Case, Tripod and More (28pc Bundle)",$480.94 ,https://m.media-amazon.com/images/I/919jlLth4gL._AC_UL640_QL65_.jpg
"Nikon D5600 DSLR Camera with 18-55mm VR Lens + 128GB Card, Tripod, Flash, ALS Variety Lens Cloth, and More",$824.36 ,https://m.media-amazon.com/images/I/91RWrqxXP4L._AC_UL640_QL65_.jpg
"Ricoh Theta X 360 Degree Camera, High Resolution Image of approximate 60M, 5.7K 360, Touch Screen",$757.14 ,https://m.media-amazon.com/images/I/71YRGnBmULL._AC_UL640_QL65_.jpg
Fujifilm X-T4 Mirrorless Camera Body - Silver,"$1,429.42 ",https://m.media-amazon.com/images/I/81FwHpGOsXL._AC_UL640_QL65_.jpg
"Digital Camera, Lecran FHD 1080P 36.0 Mega Pixels Vlogging Camera with 16X Digital Zoom, LCD Screen, Compact Portable Mini Cameras for Students, Teens, Kids (Green)",$39.56 ,https://m.media-amazon.com/images/I/71Psv2n4YqL._AC_UL640_QL65_.jpg
"Digital Camera 2.7K Ultra HD Mini Camera 44MP 2.8 Inch LCD Screen Rechargeable Students Compact Camera Pocket Camera with 16X Digital Zoom YouTube Vlogging Camera for Kids,Adult,Beginners(Black)",$47.30 ,https://m.media-amazon.com/images/I/81dBU+dhARL._AC_UL640_QL65_.jpg
"Panasonic LUMIX G100 4k Mirrorless Camera, Lightweight Camera for Photo and Video, Built-in Microphone, Micro Four Thirds with 12-32mm Lens, 5-Axis Hybrid I.S, 4K 24p 30p Video, DC-G100VK (Black)",$547.98 ,https://m.media-amazon.com/images/I/81kX+tkFboL._AC_UL640_QL65_.jpg
Waterproof Digital Camera Underwater Camera Full HD 2.7K 48 MP Video Recorder Selfie Dual Screens 16X Digital Zoom Flashlight Waterproof Camera for Snorkeling (DV806),$39.99 ,https://m.media-amazon.com/images/I/71zl8LIle6L._AC_UL640_QL65_.jpg
Sony DSCH300/B Digital Camera (Black),$144.99 ,https://m.media-amazon.com/images/I/71bkHapvTRL._AC_UY436_QL65_.jpg
"Loupedeck+ The Photo and Video Editing Console for Lightroom Classic, Premiere Pro, Final Cut Pro, Photoshop with Camera Raw, After Effects, Audition and Aurora HDR",$210.68 ,https://m.media-amazon.com/images/I/61lfwrYgpFS._AC_UL640_QL65_.jpg
"Sony Alpha 7R III Mirrorless Camera with 42.4MP Full-Frame High Resolution Sensor, Camera with Front End LSI Image Processor, 4K HDR Video and 3"" LCD Screen","$1,749.00 ",https://m.media-amazon.com/images/I/81UWYKspnVL._AC_UL640_QL65_.jpg
Fujifilm X-E3 Mirrorless Digital Camera w/XF18-55mm Lens Kit - Silver,$799.95 ,https://m.media-amazon.com/images/I/91jRUdj5AJL._AC_UL640_QL65_.jpg
Sony Alpha 7 II E-mount interchangeable lens mirrorless camera with full frame sensor,$938.03 ,https://m.media-amazon.com/images/I/710k6C9nCeL._AC_UL640_QL65_.jpg
"Digital Camera,2.7K 48MP Compact Camera,2.7 inch Pocket Camera,Rechargeable Small Digital Camera for Kids,School,Children,Adults,Photography with 16X Digital Zoom(32GB SD Card Included,1 Battery)",$42.45 ,https://m.media-amazon.com/images/I/61cZI21AfOL._AC_UL640_QL65_.jpg
